############### GRAFO CARGADO #################
     1     2     3     4     5     6     7     8     9     10     11     12     13     14     15     16     17     18     19     20     21     22     23     24     25     26     27     28     29     30     31     32     33     34     35     36     37     38     39     40     41     42     43     44     45     46     47     48     49     50     51     52     53     54     55     56     57     58     59     60     61     62     63     64     65     66     67     68     69     70     71     72     73     74     75     76     77     78     79     80     81     82     83     84     85     86     87     88     89     90     91     92     93     94     95     96     97     98     99     100     101
Lista Tabu: [(63,1), (36,1), (79,1), (101,2), (3,2), (90,2), (39,1), (40,1), (97,1), (59,3), (44,3), (23,3), (5,2), (100,2), (66,2), (67,4), (34,4), (58,4), (86,3), (25,3), (62,3), (55,5), (64,5), (38,5), (18,4), (53,4), (93,4), (6,6), (46,6), (91,6), (47,5), (68,5), (43,5), (72,7), (15,7), (99,7), (8,6), (49,6), (22,6)]
################################ 3800 ####################################
Vertices:        [1, 27, 28, 101, 53, 58, 40, 21, 73, 72, 74, 22, 75, 56, 39, 23, 67, 25, 55, 4, 54, 68, 77, 3, 79, 33, 81, 9, 51, 20, 30, 70, 59, 88, 7, 82, 48, 47, 36, 49, 64, 11, 62, 10, 32, 90, 63, 19, 46, 8, 45, 17, 84, 5, 60, 83, 18, 52, 89, 6, 94, 95, 97, 92, 31, 99, 96, 93, 85, 91, 100, 37, 98, 61, 16, 44, 14, 42, 87, 57, 41, 15, 43, 38, 86, 13, 2, 26, 50, 76, 12, 80, 24, 29, 78, 34, 35, 65, 66, 71, 69]
Aristas:         [(1,27,10.82), (27,28,6.71), (28,101,6.32), (101,53,4.47), (53,58,5.1), (58,40,4.12), (40,21,7.07), (21,73,3.16), (73,72,3.16), (72,74,3.16), (74,22,3.16), (22,75,4.12), (75,56,4.12), (56,39,7.0), (39,23,8.6), (23,67,12.0), (67,25,15.13), (25,55,3.61), (55,4,8.54), (4,54,9.22), (54,68,10.05), (68,77,5.0), (77,3,2.83), (3,79,3.61), (79,33,5.66), (33,81,2.83), (81,9,6.0), (9,51,6.32), (51,20,8.06), (20,30,7.07), (30,70,5.0), (70,59,35.78), (59,88,28.44), (88,7,6.32), (7,82,5.83), (82,48,5.39), (48,47,6.4), (47,36,7.21), (36,49,8.94), (49,64,12.73), (64,11,13.0), (11,62,8.06), (62,10,6.32), (10,32,10.3), (32,90,4.47), (90,63,4.47), (63,19,15.0), (19,46,17.69), (46,8,9.43), (8,45,6.4), (45,17,8.06), (17,84,6.08), (84,5,4.12), (5,60,4.47), (60,83,4.24), (83,18,6.71), (18,52,7.62), (52,89,8.06), (89,6,5.1), (6,94,3.16), (94,95,3.16), (95,97,3.0), (97,92,3.16), (92,31,31.32), (31,99,28.23), (99,96,2.24), (96,93,5.0), (93,85,2.83), (85,91,3.16), (91,100,3.16), (100,37,2.83), (37,98,1.41), (98,61,7.62), (61,16,4.47), (16,44,6.08), (44,14,5.66), (14,42,9.22), (42,87,7.21), (87,57,7.21), (57,41,11.18), (41,15,12.17), (15,43,7.28), (43,38,18.11), (38,86,13.04), (86,13,26.93), (13,2,9.43), (2,26,16.4), (26,50,17.12), (50,76,5.39), (76,12,7.07), (12,80,6.32), (80,24,9.22), (24,29,7.07), (29,78,10.44), (78,34,5.0), (34,35,10.2), (35,65,12.04), (65,66,13.6), (66,71,9.43), (71,69,29.0)]
Costo asociado:  859.7000000000002
-+-+-+-+-+-+-+-+-+ Lista TABÚ -+-+-+-+-+-+-+-+-+
Lista Tabu: [(27,1), (64,1), (14,1), (90,2), (17,2), (13,2), (95,1), (62,1), (56,1), (43,3), (68,3), (5,3), (91,2), (55,2), (89,2), (96,4), (20,4), (97,4), (98,3), (42,3), (30,3), (16,5), (76,5), (67,5), (3,4), (46,4), (80,4), (22,6), (25,6), (85,6), (15,5), (51,5), (33,5), (50,7), (87,7), (59,7), (47,6), (72,6), (31,6)]
################################ 3832 ####################################
Vertices:        [1, 27, 28, 101, 53, 58, 2, 21, 73, 72, 74, 22, 75, 56, 39, 23, 67, 25, 55, 4, 54, 68, 77, 3, 79, 33, 81, 9, 51, 20, 30, 70, 31, 88, 7, 82, 48, 47, 36, 49, 64, 11, 62, 10, 32, 90, 63, 19, 46, 8, 45, 17, 84, 5, 60, 83, 18, 52, 89, 6, 94, 95, 97, 92, 59, 99, 96, 93, 85, 91, 100, 37, 98, 61, 16, 44, 14, 42, 87, 57, 41, 15, 43, 38, 86, 13, 40, 26, 50, 76, 12, 80, 24, 29, 78, 34, 35, 65, 66, 71, 69]
Aristas:         [(1,27,10.82), (27,28,6.71), (28,101,6.32), (101,53,4.47), (53,58,5.1), (58,2,9.06), (2,21,10.44), (21,73,3.16), (73,72,3.16), (72,74,3.16), (74,22,3.16), (22,75,4.12), (75,56,4.12), (56,39,7.0), (39,23,8.6), (23,67,12.0), (67,25,15.13), (25,55,3.61), (55,4,8.54), (4,54,9.22), (54,68,10.05), (68,77,5.0), (77,3,2.83), (3,79,3.61), (79,33,5.66), (33,81,2.83), (81,9,6.0), (9,51,6.32), (51,20,8.06), (20,30,7.07), (30,70,5.0), (70,31,7.21), (31,88,5.0), (88,7,6.32), (7,82,5.83), (82,48,5.39), (48,47,6.4), (47,36,7.21), (36,49,8.94), (49,64,12.73), (64,11,13.0), (11,62,8.06), (62,10,6.32), (10,32,10.3), (32,90,4.47), (90,63,4.47), (63,19,15.0), (19,46,17.69), (46,8,9.43), (8,45,6.4), (45,17,8.06), (17,84,6.08), (84,5,4.12), (5,60,4.47), (60,83,4.24), (83,18,6.71), (18,52,7.62), (52,89,8.06), (89,6,5.1), (6,94,3.16), (94,95,3.16), (95,97,3.0), (97,92,3.16), (92,59,2.24), (59,99,2.24), (99,96,2.24), (96,93,5.0), (93,85,2.83), (85,91,3.16), (91,100,3.16), (100,37,2.83), (37,98,1.41), (98,61,7.62), (61,16,4.47), (16,44,6.08), (44,14,5.66), (14,42,9.22), (42,87,7.21), (87,57,7.21), (57,41,11.18), (41,15,12.17), (15,43,7.28), (43,38,18.11), (38,86,13.04), (86,13,26.93), (13,40,10.0), (40,26,7.07), (26,50,17.12), (50,76,5.39), (76,12,7.07), (12,80,6.32), (80,24,9.22), (24,29,7.07), (29,78,10.44), (78,34,5.0), (34,35,10.2), (35,65,12.04), (65,66,13.6), (66,71,9.43), (71,69,29.0)]
Costo asociado:  752.1700000000004
################################ 3900 ####################################
Vertices:        [1, 27, 28, 101, 53, 58, 2, 21, 73, 72, 74, 22, 75, 56, 39, 23, 67, 25, 55, 4, 54, 68, 77, 3, 79, 33, 81, 9, 51, 20, 30, 70, 31, 88, 7, 82, 48, 47, 36, 49, 64, 11, 62, 10, 32, 90, 63, 19, 46, 8, 45, 17, 84, 5, 60, 83, 18, 52, 89, 6, 94, 95, 97, 92, 59, 99, 96, 93, 85, 91, 100, 37, 98, 14, 16, 44, 61, 42, 87, 57, 41, 15, 43, 38, 86, 13, 40, 26, 50, 76, 12, 80, 24, 29, 78, 34, 35, 65, 66, 71, 69]
Aristas:         [(1,27,10.82), (27,28,6.71), (28,101,6.32), (101,53,4.47), (53,58,5.1), (58,2,9.06), (2,21,10.44), (21,73,3.16), (73,72,3.16), (72,74,3.16), (74,22,3.16), (22,75,4.12), (75,56,4.12), (56,39,7.0), (39,23,8.6), (23,67,12.0), (67,25,15.13), (25,55,3.61), (55,4,8.54), (4,54,9.22), (54,68,10.05), (68,77,5.0), (77,3,2.83), (3,79,3.61), (79,33,5.66), (33,81,2.83), (81,9,6.0), (9,51,6.32), (51,20,8.06), (20,30,7.07), (30,70,5.0), (70,31,7.21), (31,88,5.0), (88,7,6.32), (7,82,5.83), (82,48,5.39), (48,47,6.4), (47,36,7.21), (36,49,8.94), (49,64,12.73), (64,11,13.0), (11,62,8.06), (62,10,6.32), (10,32,10.3), (32,90,4.47), (90,63,4.47), (63,19,15.0), (19,46,17.69), (46,8,9.43), (8,45,6.4), (45,17,8.06), (17,84,6.08), (84,5,4.12), (5,60,4.47), (60,83,4.24), (83,18,6.71), (18,52,7.62), (52,89,8.06), (89,6,5.1), (6,94,3.16), (94,95,3.16), (95,97,3.0), (97,92,3.16), (92,59,2.24), (59,99,2.24), (99,96,2.24), (96,93,5.0), (93,85,2.83), (85,91,3.16), (91,100,3.16), (100,37,2.83), (37,98,1.41), (98,14,11.7), (14,16,11.18), (16,44,6.08), (44,61,10.05), (61,42,16.97), (42,87,7.21), (87,57,7.21), (57,41,11.18), (41,15,12.17), (15,43,7.28), (43,38,18.11), (38,86,13.04), (86,13,26.93), (13,40,10.0), (40,26,7.07), (26,50,17.12), (50,76,5.39), (76,12,7.07), (12,80,6.32), (80,24,9.22), (24,29,7.07), (29,78,10.44), (78,34,5.0), (34,35,10.2), (35,65,12.04), (65,66,13.6), (66,71,9.43), (71,69,29.0)]
Costo asociado:  775.1000000000004
-+-+-+-+-+-+-+-+-+ Lista TABÚ -+-+-+-+-+-+-+-+-+
Lista Tabu: [(98,1), (63,1), (71,1), (89,2), (31,2), (26,2), (16,1), (39,1), (55,1), (21,3), (60,3), (88,3), (90,2), (32,2), (24,2), (62,4), (45,4), (9,4), (22,3), (74,3), (83,3), (78,5), (100,5), (41,5), (25,4), (85,4), (70,4), (10,6), (75,6), (81,6), (6,5), (15,5), (65,5), (29,7), (46,7), (61,7), (101,6), (97,6), (14,6)]
################################ 4000 ####################################
Vertices:        [1, 27, 28, 101, 53, 58, 2, 21, 73, 72, 74, 22, 75, 56, 39, 23, 67, 25, 55, 4, 54, 68, 77, 3, 79, 33, 81, 9, 51, 20, 30, 70, 31, 88, 7, 82, 48, 47, 36, 49, 64, 11, 62, 10, 32, 90, 63, 19, 46, 8, 45, 17, 84, 5, 60, 83, 18, 52, 89, 6, 94, 95, 97, 92, 59, 76, 96, 93, 85, 91, 100, 37, 98, 61, 16, 44, 14, 42, 87, 57, 41, 15, 43, 38, 86, 13, 40, 26, 50, 99, 12, 80, 24, 29, 78, 34, 35, 65, 66, 71, 69]
Aristas:         [(1,27,10.82), (27,28,6.71), (28,101,6.32), (101,53,4.47), (53,58,5.1), (58,2,9.06), (2,21,10.44), (21,73,3.16), (73,72,3.16), (72,74,3.16), (74,22,3.16), (22,75,4.12), (75,56,4.12), (56,39,7.0), (39,23,8.6), (23,67,12.0), (67,25,15.13), (25,55,3.61), (55,4,8.54), (4,54,9.22), (54,68,10.05), (68,77,5.0), (77,3,2.83), (3,79,3.61), (79,33,5.66), (33,81,2.83), (81,9,6.0), (9,51,6.32), (51,20,8.06), (20,30,7.07), (30,70,5.0), (70,31,7.21), (31,88,5.0), (88,7,6.32), (7,82,5.83), (82,48,5.39), (48,47,6.4), (47,36,7.21), (36,49,8.94), (49,64,12.73), (64,11,13.0), (11,62,8.06), (62,10,6.32), (10,32,10.3), (32,90,4.47), (90,63,4.47), (63,19,15.0), (19,46,17.69), (46,8,9.43), (8,45,6.4), (45,17,8.06), (17,84,6.08), (84,5,4.12), (5,60,4.47), (60,83,4.24), (83,18,6.71), (18,52,7.62), (52,89,8.06), (89,6,5.1), (6,94,3.16), (94,95,3.16), (95,97,3.0), (97,92,3.16), (92,59,2.24), (59,76,33.29), (76,96,30.89), (96,93,5.0), (93,85,2.83), (85,91,3.16), (91,100,3.16), (100,37,2.83), (37,98,1.41), (98,61,7.62), (61,16,4.47), (16,44,6.08), (44,14,5.66), (14,42,9.22), (42,87,7.21), (87,57,7.21), (57,41,11.18), (41,15,12.17), (15,43,7.28), (43,38,18.11), (38,86,13.04), (86,13,26.93), (13,40,10.0), (40,26,7.07), (26,50,17.12), (50,99,34.21), (99,12,31.32), (12,80,6.32), (80,24,9.22), (24,29,7.07), (29,78,10.44), (78,34,5.0), (34,35,10.2), (35,65,12.04), (65,66,13.6), (66,71,9.43), (71,69,29.0)]
Costo asociado:  864.9400000000005
-+-+-+-+-+-+-+-+-+ Lista TABÚ -+-+-+-+-+-+-+-+-+
Lista Tabu: [(60,1), (56,1), (81,1), (44,2), (12,2), (73,2), (65,1), (62,1), (45,1), (33,3), (17,3), (95,3), (78,2), (23,2), (86,2), (37,4), (61,4), (53,4), (26,3), (32,3), (57,3), (93,5), (46,5), (98,5), (97,4), (54,4), (50,4), (51,6), (20,6), (69,6), (74,5), (84,5), (16,5), (66,7), (10,7), (99,7), (4,6), (80,6), (76,6)]
################################ 4100 ####################################
Vertices:        [1, 27, 28, 101, 53, 58, 2, 21, 73, 72, 74, 22, 75, 56, 39, 23, 67, 25, 55, 4, 54, 68, 77, 3, 79, 33, 81, 9, 51, 20, 30, 70, 31, 88, 7, 82, 48, 47, 36, 49, 64, 11, 62, 10, 32, 90, 63, 92, 46, 8, 45, 17, 84, 5, 60, 83, 18, 52, 89, 6, 94, 95, 97, 19, 59, 99, 96, 93, 85, 91, 100, 37, 98, 61, 16, 44, 14, 42, 87, 57, 41, 15, 43, 38, 86, 13, 40, 26, 50, 76, 12, 80, 24, 29, 78, 34, 35, 65, 66, 71, 69]
Aristas:         [(1,27,10.82), (27,28,6.71), (28,101,6.32), (101,53,4.47), (53,58,5.1), (58,2,9.06), (2,21,10.44), (21,73,3.16), (73,72,3.16), (72,74,3.16), (74,22,3.16), (22,75,4.12), (75,56,4.12), (56,39,7.0), (39,23,8.6), (23,67,12.0), (67,25,15.13), (25,55,3.61), (55,4,8.54), (4,54,9.22), (54,68,10.05), (68,77,5.0), (77,3,2.83), (3,79,3.61), (79,33,5.66), (33,81,2.83), (81,9,6.0), (9,51,6.32), (51,20,8.06), (20,30,7.07), (30,70,5.0), (70,31,7.21), (31,88,5.0), (88,7,6.32), (7,82,5.83), (82,48,5.39), (48,47,6.4), (47,36,7.21), (36,49,8.94), (49,64,12.73), (64,11,13.0), (11,62,8.06), (62,10,6.32), (10,32,10.3), (32,90,4.47), (90,63,4.47), (63,92,47.27), (92,46,32.8), (46,8,9.43), (8,45,6.4), (45,17,8.06), (17,84,6.08), (84,5,4.12), (5,60,4.47), (60,83,4.24), (83,18,6.71), (18,52,7.62), (52,89,8.06), (89,6,5.1), (6,94,3.16), (94,95,3.16), (95,97,3.0), (97,19,40.26), (19,59,36.5), (59,99,2.24), (99,96,2.24), (96,93,5.0), (93,85,2.83), (85,91,3.16), (91,100,3.16), (100,37,2.83), (37,98,1.41), (98,61,7.62), (61,16,4.47), (16,44,6.08), (44,14,5.66), (14,42,9.22), (42,87,7.21), (87,57,7.21), (57,41,11.18), (41,15,12.17), (15,43,7.28), (43,38,18.11), (38,86,13.04), (86,13,26.93), (13,40,10.0), (40,26,7.07), (26,50,17.12), (50,76,5.39), (76,12,7.07), (12,80,6.32), (80,24,9.22), (24,29,7.07), (29,78,10.44), (78,34,5.0), (34,35,10.2), (35,65,12.04), (65,66,13.6), (66,71,9.43), (71,69,29.0)]
Costo asociado:  870.9100000000003
-+-+-+-+-+-+-+-+-+ Lista TABÚ -+-+-+-+-+-+-+-+-+
Lista Tabu: [(83,1), (49,1), (68,1), (85,2), (79,2), (81,2), (4,1), (88,1), (37,1), (53,3), (74,3), (77,3), (15,2), (47,2), (59,2), (54,4), (78,4), (21,4), (46,3), (45,3), (95,3), (86,5), (97,5), (70,5), (62,4), (25,4), (30,4), (71,6), (17,6), (80,6), (31,5), (66,5), (28,5), (12,7), (2,7), (19,7), (39,6), (55,6), (92,6)]
################################ 4200 ####################################
Vertices:        [1, 27, 28, 101, 53, 58, 2, 21, 73, 72, 74, 22, 75, 56, 39, 23, 67, 25, 55, 4, 54, 68, 77, 3, 79, 33, 81, 9, 51, 20, 30, 70, 31, 88, 7, 82, 48, 47, 36, 49, 64, 11, 62, 10, 32, 90, 63, 19, 46, 8, 45, 17, 84, 5, 60, 83, 18, 52, 89, 6, 94, 95, 97, 92, 59, 99, 96, 93, 85, 91, 100, 37, 98, 14, 16, 44, 61, 42, 87, 57, 41, 15, 43, 38, 86, 13, 40, 26, 50, 76, 12, 80, 24, 29, 78, 34, 35, 65, 66, 71, 69]
Aristas:         [(1,27,10.82), (27,28,6.71), (28,101,6.32), (101,53,4.47), (53,58,5.1), (58,2,9.06), (2,21,10.44), (21,73,3.16), (73,72,3.16), (72,74,3.16), (74,22,3.16), (22,75,4.12), (75,56,4.12), (56,39,7.0), (39,23,8.6), (23,67,12.0), (67,25,15.13), (25,55,3.61), (55,4,8.54), (4,54,9.22), (54,68,10.05), (68,77,5.0), (77,3,2.83), (3,79,3.61), (79,33,5.66), (33,81,2.83), (81,9,6.0), (9,51,6.32), (51,20,8.06), (20,30,7.07), (30,70,5.0), (70,31,7.21), (31,88,5.0), (88,7,6.32), (7,82,5.83), (82,48,5.39), (48,47,6.4), (47,36,7.21), (36,49,8.94), (49,64,12.73), (64,11,13.0), (11,62,8.06), (62,10,6.32), (10,32,10.3), (32,90,4.47), (90,63,4.47), (63,19,15.0), (19,46,17.69), (46,8,9.43), (8,45,6.4), (45,17,8.06), (17,84,6.08), (84,5,4.12), (5,60,4.47), (60,83,4.24), (83,18,6.71), (18,52,7.62), (52,89,8.06), (89,6,5.1), (6,94,3.16), (94,95,3.16), (95,97,3.0), (97,92,3.16), (92,59,2.24), (59,99,2.24), (99,96,2.24), (96,93,5.0), (93,85,2.83), (85,91,3.16), (91,100,3.16), (100,37,2.83), (37,98,1.41), (98,14,11.7), (14,16,11.18), (16,44,6.08), (44,61,10.05), (61,42,16.97), (42,87,7.21), (87,57,7.21), (57,41,11.18), (41,15,12.17), (15,43,7.28), (43,38,18.11), (38,86,13.04), (86,13,26.93), (13,40,10.0), (40,26,7.07), (26,50,17.12), (50,76,5.39), (76,12,7.07), (12,80,6.32), (80,24,9.22), (24,29,7.07), (29,78,10.44), (78,34,5.0), (34,35,10.2), (35,65,12.04), (65,66,13.6), (66,71,9.43), (71,69,29.0)]
Costo asociado:  775.1000000000004
-+-+-+-+-+-+-+-+-+ Lista TABÚ -+-+-+-+-+-+-+-+-+
Lista Tabu: [(20,1), (42,1), (16,1), (85,2), (31,2), (95,2), (26,1), (53,1), (24,1), (52,3), (28,3), (32,3), (92,2), (82,2), (93,2), (55,4), (21,4), (35,4), (94,3), (50,3), (88,3), (41,5), (90,5), (62,5), (39,4), (2,4), (4,4), (69,6), (9,6), (78,6), (79,5), (58,5), (59,5), (15,7), (60,7), (14,7), (36,6), (27,6), (61,6)]
################################ 4300 ####################################
Vertices:        [1, 27, 28, 101, 53, 58, 2, 21, 73, 72, 74, 22, 75, 56, 39, 23, 67, 25, 55, 4, 54, 68, 77, 3, 79, 33, 81, 9, 51, 20, 30, 70, 31, 88, 7, 82, 48, 47, 49, 36, 64, 11, 62, 10, 32, 90, 63, 19, 46, 8, 45, 17, 84, 5, 60, 83, 18, 52, 89, 6, 94, 95, 97, 92, 59, 99, 96, 93, 85, 91, 100, 37, 98, 61, 16, 44, 14, 42, 87, 57, 41, 15, 43, 38, 86, 13, 40, 26, 50, 76, 12, 80, 24, 29, 78, 34, 35, 65, 66, 71, 69]
Aristas:         [(1,27,10.82), (27,28,6.71), (28,101,6.32), (101,53,4.47), (53,58,5.1), (58,2,9.06), (2,21,10.44), (21,73,3.16), (73,72,3.16), (72,74,3.16), (74,22,3.16), (22,75,4.12), (75,56,4.12), (56,39,7.0), (39,23,8.6), (23,67,12.0), (67,25,15.13), (25,55,3.61), (55,4,8.54), (4,54,9.22), (54,68,10.05), (68,77,5.0), (77,3,2.83), (3,79,3.61), (79,33,5.66), (33,81,2.83), (81,9,6.0), (9,51,6.32), (51,20,8.06), (20,30,7.07), (30,70,5.0), (70,31,7.21), (31,88,5.0), (88,7,6.32), (7,82,5.83), (82,48,5.39), (48,47,6.4), (47,49,12.17), (49,36,8.94), (36,64,21.4), (64,11,13.0), (11,62,8.06), (62,10,6.32), (10,32,10.3), (32,90,4.47), (90,63,4.47), (63,19,15.0), (19,46,17.69), (46,8,9.43), (8,45,6.4), (45,17,8.06), (17,84,6.08), (84,5,4.12), (5,60,4.47), (60,83,4.24), (83,18,6.71), (18,52,7.62), (52,89,8.06), (89,6,5.1), (6,94,3.16), (94,95,3.16), (95,97,3.0), (97,92,3.16), (92,59,2.24), (59,99,2.24), (99,96,2.24), (96,93,5.0), (93,85,2.83), (85,91,3.16), (91,100,3.16), (100,37,2.83), (37,98,1.41), (98,61,7.62), (61,16,4.47), (16,44,6.08), (44,14,5.66), (14,42,9.22), (42,87,7.21), (87,57,7.21), (57,41,11.18), (41,15,12.17), (15,43,7.28), (43,38,18.11), (38,86,13.04), (86,13,26.93), (13,40,10.0), (40,26,7.07), (26,50,17.12), (50,76,5.39), (76,12,7.07), (12,80,6.32), (80,24,9.22), (24,29,7.07), (29,78,10.44), (78,34,5.0), (34,35,10.2), (35,65,12.04), (65,66,13.6), (66,71,9.43), (71,69,29.0)]
Costo asociado:  765.8000000000004
-+-+-+-+-+-+-+-+-+ Lista TABÚ -+-+-+-+-+-+-+-+-+
Lista Tabu: [(44,1), (87,1), (42,1), (12,2), (48,2), (97,2), (26,1), (27,1), (50,1), (64,3), (25,3), (62,3), (78,2), (92,2), (38,2), (52,4), (85,4), (83,4), (45,3), (2,3), (77,3), (41,5), (60,5), (34,5), (59,4), (82,4), (46,4), (40,6), (79,6), (69,6), (16,5), (32,5), (95,5), (47,7), (3,7), (49,7), (55,6), (101,6), (36,6)]
################################ 4400 ####################################
Vertices:        [1, 27, 28, 101, 53, 58, 2, 21, 73, 72, 74, 22, 75, 56, 39, 23, 67, 25, 55, 4, 54, 68, 77, 3, 79, 33, 81, 9, 51, 88, 30, 70, 31, 20, 7, 82, 48, 47, 36, 49, 64, 11, 62, 10, 32, 90, 63, 19, 46, 8, 45, 17, 84, 5, 60, 83, 18, 52, 89, 6, 94, 95, 97, 92, 59, 99, 96, 93, 85, 91, 100, 37, 98, 61, 16, 44, 14, 42, 87, 57, 41, 15, 43, 38, 86, 13, 40, 26, 50, 76, 12, 80, 24, 29, 78, 34, 35, 65, 66, 71, 69]
Aristas:         [(1,27,10.82), (27,28,6.71), (28,101,6.32), (101,53,4.47), (53,58,5.1), (58,2,9.06), (2,21,10.44), (21,73,3.16), (73,72,3.16), (72,74,3.16), (74,22,3.16), (22,75,4.12), (75,56,4.12), (56,39,7.0), (39,23,8.6), (23,67,12.0), (67,25,15.13), (25,55,3.61), (55,4,8.54), (4,54,9.22), (54,68,10.05), (68,77,5.0), (77,3,2.83), (3,79,3.61), (79,33,5.66), (33,81,2.83), (81,9,6.0), (9,51,6.32), (51,88,23.77), (88,30,16.12), (30,70,5.0), (70,31,7.21), (31,20,19.1), (20,7,29.15), (7,82,5.83), (82,48,5.39), (48,47,6.4), (47,36,7.21), (36,49,8.94), (49,64,12.73), (64,11,13.0), (11,62,8.06), (62,10,6.32), (10,32,10.3), (32,90,4.47), (90,63,4.47), (63,19,15.0), (19,46,17.69), (46,8,9.43), (8,45,6.4), (45,17,8.06), (17,84,6.08), (84,5,4.12), (5,60,4.47), (60,83,4.24), (83,18,6.71), (18,52,7.62), (52,89,8.06), (89,6,5.1), (6,94,3.16), (94,95,3.16), (95,97,3.0), (97,92,3.16), (92,59,2.24), (59,99,2.24), (99,96,2.24), (96,93,5.0), (93,85,2.83), (85,91,3.16), (91,100,3.16), (100,37,2.83), (37,98,1.41), (98,61,7.62), (61,16,4.47), (16,44,6.08), (44,14,5.66), (14,42,9.22), (42,87,7.21), (87,57,7.21), (57,41,11.18), (41,15,12.17), (15,43,7.28), (43,38,18.11), (38,86,13.04), (86,13,26.93), (13,40,10.0), (40,26,7.07), (26,50,17.12), (50,76,5.39), (76,12,7.07), (12,80,6.32), (80,24,9.22), (24,29,7.07), (29,78,10.44), (78,34,5.0), (34,35,10.2), (35,65,12.04), (65,66,13.6), (66,71,9.43), (71,69,29.0)]
Costo asociado:  813.8600000000004
-+-+-+-+-+-+-+-+-+ Lista TABÚ -+-+-+-+-+-+-+-+-+
Lista Tabu: [(35,1), (13,1), (41,1), (34,2), (16,2), (37,2), (27,1), (85,1), (94,1), (70,3), (96,3), (31,3), (46,2), (5,2), (52,2), (51,4), (82,4), (14,4), (101,3), (73,3), (78,3), (26,5), (44,5), (64,5), (50,4), (38,4), (95,4), (60,6), (12,6), (11,6), (15,5), (9,5), (80,5), (66,7), (98,7), (88,7), (21,6), (74,6), (20,6)]
################################ 4500 ####################################
Vertices:        [1, 27, 28, 101, 53, 58, 2, 21, 73, 72, 74, 22, 75, 56, 39, 23, 67, 25, 55, 4, 54, 68, 77, 3, 79, 33, 81, 9, 51, 20, 30, 70, 31, 88, 7, 82, 48, 47, 36, 49, 64, 11, 62, 10, 32, 90, 63, 19, 46, 8, 45, 17, 84, 5, 60, 83, 18, 52, 89, 86, 94, 95, 97, 92, 59, 99, 96, 93, 85, 91, 100, 37, 98, 61, 16, 44, 14, 42, 87, 57, 41, 15, 43, 38, 6, 13, 40, 26, 50, 76, 12, 80, 24, 29, 78, 34, 35, 65, 66, 71, 69]
Aristas:         [(1,27,10.82), (27,28,6.71), (28,101,6.32), (101,53,4.47), (53,58,5.1), (58,2,9.06), (2,21,10.44), (21,73,3.16), (73,72,3.16), (72,74,3.16), (74,22,3.16), (22,75,4.12), (75,56,4.12), (56,39,7.0), (39,23,8.6), (23,67,12.0), (67,25,15.13), (25,55,3.61), (55,4,8.54), (4,54,9.22), (54,68,10.05), (68,77,5.0), (77,3,2.83), (3,79,3.61), (79,33,5.66), (33,81,2.83), (81,9,6.0), (9,51,6.32), (51,20,8.06), (20,30,7.07), (30,70,5.0), (70,31,7.21), (31,88,5.0), (88,7,6.32), (7,82,5.83), (82,48,5.39), (48,47,6.4), (47,36,7.21), (36,49,8.94), (49,64,12.73), (64,11,13.0), (11,62,8.06), (62,10,6.32), (10,32,10.3), (32,90,4.47), (90,63,4.47), (63,19,15.0), (19,46,17.69), (46,8,9.43), (8,45,6.4), (45,17,8.06), (17,84,6.08), (84,5,4.12), (5,60,4.47), (60,83,4.24), (83,18,6.71), (18,52,7.62), (52,89,8.06), (89,86,27.8), (86,94,23.77), (94,95,3.16), (95,97,3.0), (97,92,3.16), (92,59,2.24), (59,99,2.24), (99,96,2.24), (96,93,5.0), (93,85,2.83), (85,91,3.16), (91,100,3.16), (100,37,2.83), (37,98,1.41), (98,61,7.62), (61,16,4.47), (16,44,6.08), (44,14,5.66), (14,42,9.22), (42,87,7.21), (87,57,7.21), (57,41,11.18), (41,15,12.17), (15,43,7.28), (43,38,18.11), (38,6,32.02), (6,13,7.07), (13,40,10.0), (40,26,7.07), (26,50,17.12), (50,76,5.39), (76,12,7.07), (12,80,6.32), (80,24,9.22), (24,29,7.07), (29,78,10.44), (78,34,5.0), (34,35,10.2), (35,65,12.04), (65,66,13.6), (66,71,9.43), (71,69,29.0)]
Costo asociado:  794.6000000000005
-+-+-+-+-+-+-+-+-+ Lista TABÚ -+-+-+-+-+-+-+-+-+
Lista Tabu: [(98,1), (77,1), (3,1), (5,2), (90,2), (4,2), (18,1), (16,1), (80,1), (67,3), (95,3), (62,3), (35,2), (47,2), (88,2), (76,4), (22,4), (39,4), (101,3), (91,3), (63,3), (55,5), (60,5), (48,5), (99,4), (33,4), (27,4), (61,6), (23,6), (37,6), (12,5), (87,5), (70,5), (40,7), (31,7), (86,7), (93,6), (81,6), (6,6)]
################################ 4600 ####################################
Vertices:        [1, 27, 28, 101, 53, 58, 2, 21, 73, 72, 74, 22, 75, 56, 39, 23, 67, 25, 55, 4, 54, 68, 77, 3, 79, 33, 81, 9, 51, 20, 30, 70, 31, 88, 7, 82, 48, 47, 36, 49, 64, 11, 62, 10, 32, 98, 63, 19, 46, 8, 45, 17, 84, 5, 60, 83, 18, 52, 89, 6, 94, 95, 97, 92, 59, 99, 96, 93, 85, 91, 100, 37, 90, 61, 16, 44, 14, 42, 87, 57, 41, 15, 43, 38, 86, 13, 40, 26, 50, 76, 12, 80, 24, 29, 78, 34, 35, 65, 66, 71, 69]
